Depth,Th
m,ppm
1357.66,1.73846
1357.76,1.80563
1357.86,1.89987
1357.96,2.13588
1358.06,2.51803
1358.16,2.90221
1358.26,3.05664
1358.36,2.84696
1358.46,2.29733
1358.56,1.58547
1358.66,0.94848
1358.76,0.52771
1358.86,0.349
1358.96,0.30759
1359.06,0.26606
1359.16,0.21878
1359.26,0.26716
1359.36,0.46994
1359.46,0.79963
1359.56,1.13373
1359.66,1.37963
1359.76,1.53902
1359.86,1.68019
1359.96,1.83598
1360.06,1.9592
1360.16,1.95901
1360.26,1.74955
1360.36,1.30091
1360.46,0.69686
1360.56,0.09543
1360.66,-0.35044
1360.76,-0.58582
1360.86,-0.64548
1360.96,-0.5516
1361.06,-0.36808
1361.16,-0.13856
1361.26,0.0932
1361.36,0.19921
1361.46,0.10035
1361.56,-0.21807
1361.66,-0.68317
1361.76,-1.14156
1361.86,-1.41192
1361.96,-1.38678
1362.06,-1.08838
1362.16,-0.59072
1362.26,-0.02799
1362.36,0.46658
1362.46,0.89354
1362.56,1.26658
1362.66,1.60782
1362.76,1.89385
1362.86,2.05684
1362.96,2.05913
1363.06,1.89747
1363.16,1.58597
1363.26,1.13443
1363.36,0.61313
1363.46,0.11599
1363.56,-0.25784
1363.66,-0.39857
1363.76,-0.29372
1363.86,-0.00843
1363.96,0.38756
1364.06,0.82156
1364.16,1.23668
1364.26,1.59233
1364.36,1.84541
1364.46,1.93662
1364.56,1.8149
1364.66,1.49714
1364.76,1.08709
1364.86,0.82357
1364.96,0.9446
1365.06,1.47966
1365.16,2.22972
1365.26,2.97084
1365.36,3.58561
1365.46,4.07302
1365.56,4.41358
1365.66,4.59315
1365.76,4.58129
1365.86,4.30126
1365.96,3.70964
1366.06,2.91391
1366.16,2.14296
1366.26,1.65018
1366.36,1.50274
1366.46,1.54995
1366.56,1.56881
1366.66,1.48171
1366.76,1.31866
1366.86,1.08841
1366.96,0.87703
1367.06,0.81182
1367.16,0.91346
1367.26,1.1746
1367.36,1.53524
1367.46,1.89384
1367.56,2.21301
1367.66,2.50765
1367.76,2.78225
1367.86,3.00083
1367.96,3.17179
1368.06,3.24545
1368.16,3.10926
1368.26,2.72318
1368.36,2.16981
1368.46,1.62313
1368.56,1.24259
1368.66,1.06817
1368.76,1.0236
1368.86,0.98724
1368.96,0.92884
1369.06,0.90083
1369.16,1.01908
1369.26,1.38018
1369.36,2.01492
1369.46,2.75707
1369.56,3.32143
1369.66,3.51221
1369.76,3.32024
1369.86,2.85652
1369.96,2.31359
1370.06,1.82808
1370.16,1.46288
1370.26,1.23811
1370.36,1.18142
1370.46,1.28748
1370.56,1.54761
1370.66,1.87543
1370.76,2.12512
1370.86,2.20761
1370.96,2.15953
1371.06,2.08813
1371.16,2.01996
1371.26,1.87958
1371.36,1.58245
1371.46,1.12217
1371.56,0.62683
1371.66,0.29685
1371.76,0.33022
1371.86,0.77425
1371.96,1.49687
1372.06,2.2689
1372.16,2.84638
1372.26,3.0751
1372.36,2.92818
1372.46,2.48725
1372.56,1.9544
1372.66,1.54539
1372.76,1.40421
1372.86,1.51685
1372.96,1.79481
1373.06,2.07637
1373.16,2.21245
1373.26,2.14926
1373.36,1.89282
1373.46,1.51094
1373.56,1.115
1373.66,0.80742
1373.76,0.66597
1373.86,0.65967
1373.96,0.71196
1374.06,0.70313
1374.16,0.58591
1374.26,0.42612
1374.36,0.34494
1374.46,0.45495
1374.56,0.74475
1374.66,1.08146
1374.76,1.35737
1374.86,1.55898
1374.96,1.74402
1375.06,1.97352
1375.16,2.28525
1375.26,2.59111
1375.36,2.71251
1375.46,2.54701
1375.56,2.16259
1375.66,1.74359
1375.76,1.53635
1375.86,1.75399
1375.96,2.43217
1376.06,3.37842
1376.16,4.2588
1376.26,4.71318
1376.36,4.56696
1376.46,3.88066
1376.56,2.89052
1376.66,1.98344
1376.76,1.60927
1376.86,1.94643
1376.96,2.75512
1377.06,3.56235
1377.16,3.94241
1377.26,3.88481
1377.36,3.86313
1377.46,4.23719
1377.56,5.03608
1377.66,5.91483
1377.76,6.34605
1377.86,5.96808
1377.96,4.88846
1378.06,3.59953
1378.16,2.65433
1378.26,2.39439
1378.36,2.70316
1378.46,3.1109
1378.56,3.33603
1378.66,3.34311
1378.76,3.17869
1378.86,2.93309
1378.96,2.76032
1379.06,2.79905
1379.16,3.05539
1379.26,3.3961
1379.36,3.59179
1379.46,3.50839
1379.56,3.2266
1379.66,2.9526
1379.76,2.86071
1379.86,2.90911
1379.96,2.91427
1380.06,2.63395
1380.16,1.95259
1380.26,0.99367
1380.36,0.05915
1380.46,-0.56932
1380.56,-0.74593
1380.66,-0.56695
1380.76,-0.26668
1380.86,-0.03459
1380.96,0.04119
1381.06,0.00665
1381.16,-0.04469
1381.26,-0.04668
1381.36,0.034
1381.46,0.21961
1381.56,0.52
1381.66,0.87633
1381.76,1.21124
1381.86,1.47791
1381.96,1.61628
1382.06,1.66894
1382.16,1.8078
1382.26,2.13763
1382.36,2.65719
1382.46,3.24112
1382.56,3.63187
1382.66,3.59652
1382.76,3.0927
1382.86,2.2814
1382.96,1.47942
1383.06,1.03311
1383.16,1.14214
1383.26,1.71072
1383.36,2.4769
1383.46,3.15214
1383.56,3.51868
1383.66,3.58758
1383.76,3.52975
1383.86,3.4703
1383.96,3.42372
1384.06,3.33274
1384.16,3.17072
1384.26,3.02163
1384.36,3.03966
1384.46,3.32402
1384.56,3.81417
1384.66,4.28297
1384.76,4.46796
1384.86,4.22574
1384.96,3.59604
1385.06,2.7689
1385.16,1.98197
1385.26,1.42617
1385.36,1.17352
1385.46,1.17575
1385.56,1.29948
1385.66,1.41198
1385.76,1.43632
1385.86,1.3635
1385.96,1.25761
1386.06,1.16449
1386.16,1.07678
1386.26,0.99862
1386.36,0.9855
1386.46,1.08645
1386.56,1.26858
1386.66,1.45387
1386.76,1.60171
1386.86,1.69597
1386.96,1.82231
1387.06,2.11126
1387.16,2.61293
1387.26,3.19053
1387.36,3.57517
1387.46,3.52001
1387.56,2.9903
1387.66,2.15706
1387.76,1.28837
1387.86,0.63152
1387.96,0.39782
1388.06,0.64614
1388.16,1.22301
1388.26,1.90902
1388.36,2.51209
1388.46,2.8762
1388.56,2.98268
1388.66,2.92046
1388.76,2.79316
1388.86,2.679
1388.96,2.63462
1389.06,2.63639
1389.16,2.53246
1389.26,2.2243
1389.36,1.71266
1389.46,1.14176
1389.56,0.73537
1389.66,0.61198
1389.76,0.74785
1389.86,1.04258
1389.96,1.41117
1390.06,1.7833
1390.16,2.11876
1390.26,2.44328
1390.36,2.7735
1390.46,3.04971
1390.56,3.16642
1390.66,3.04835
1390.76,2.75118
1390.86,2.43529
1390.96,2.23837
1391.06,2.17187
1391.16,2.21359
1391.26,2.29054
1391.36,2.29005
1391.46,2.09204
1391.56,1.74286
1391.66,1.49477
1391.76,1.61132
1391.86,2.10536
1391.96,2.70947
1392.06,3.07398
1392.16,2.76367
1392.26,1.23563
1392.36,-1.51395
1392.46,-4.81757
1392.56,-7.62749
1392.66,-9.01378
1392.76,-8.57766
1392.86,-6.5832
1392.96,-3.81824
1393.06,-1.22845
1393.16,0.49537
1393.26,1.20684
1393.36,1.3232
1393.46,1.21797
1393.56,1.0169
1393.66,0.83083
1393.76,0.7947
1393.86,0.98009
1393.96,1.3924
1394.06,2.05133
1394.16,2.88439
1394.26,3.68782
1394.36,4.21756
1394.46,4.31305
1394.56,3.98726
1394.66,3.38221
1394.76,2.6988
1394.86,2.08029
1394.96,1.60085
1395.06,1.26188
1395.16,1.01641
1395.26,0.89447
1395.36,0.91975
1395.46,0.9905
1395.56,1.02314
1395.66,1.04582
1395.76,1.13002
1395.86,1.3335
1395.96,1.65024
1396.06,2.01316
1396.16,2.33018
1396.26,2.49483
1396.36,2.47451
1396.46,2.41428
1396.56,2.52422
1396.66,2.80943
1396.76,3.08851
1396.86,3.23049
1396.96,3.23269
1397.06,3.12332
1397.16,2.94062
1397.26,2.70035
1397.36,2.43698
1397.46,2.13626
1397.56,1.79071
1397.66,1.47649
1397.76,1.52845
1397.86,2.26593
1397.96,3.58704
1398.06,5.03082
1398.16,6.04415
1398.26,6.27313
1398.36,5.72325
1398.46,4.68817
1398.56,3.59277
1398.66,2.7545
1398.76,2.2763
1398.86,2.11714
1398.96,2.15479
1399.06,2.38091
1399.16,2.79388
1399.26,3.25801
1399.36,3.5905
1399.46,3.71617
1399.56,3.6781
1399.66,3.56739
1399.76,3.41599
1399.86,3.19108
1399.96,2.80549
1400.06,2.28646
1400.16,1.86311
1400.26,1.72224
1400.36,1.88666
1400.46,2.23827
1400.56,2.58742
1400.66,2.80702
1400.76,2.94211
1400.86,3.08582
1400.96,3.27222
1401.06,3.48226
1401.16,3.66938
1401.26,3.79401
1401.36,3.93033
1401.46,4.14519
1401.56,4.37798
1401.66,4.41175
1401.76,4.05704
1401.86,3.29336
1401.96,2.29931
1402.06,1.34131
1402.16,0.61448
1402.26,0.16837
1402.36,0.00758
1402.46,0.14351
1402.56,0.57096
1402.66,1.2364
1402.76,2.01405
1402.86,2.66
1402.96,2.93352
1403.06,2.78323
1403.16,2.36367
1403.26,1.87857
1403.36,1.5231
1403.46,1.42013
1403.56,1.5447
1403.66,1.84918
1403.76,2.23888
1403.86,2.54996
1403.96,2.66774
1404.06,2.54677
1404.16,2.26555
1404.26,2.03009
1404.36,1.99882
1404.46,2.16439
1404.56,2.3515
1404.66,2.37329
1404.76,2.10107
1404.86,1.55922
1404.96,0.90273
1405.06,0.30851
1405.16,-0.0511
1405.26,-0.04449
1405.36,0.3671
1405.46,1.17815
1405.56,2.21694
1405.66,3.12231
1405.76,3.5321
1405.86,3.29764
1405.96,2.53781
1406.06,1.54793
1406.16,0.66435
1406.26,0.15256
1406.36,0.13732
1406.46,0.61316
1406.56,1.43275
1406.66,2.32188
1406.76,3.00053
1406.86,3.30416
1406.96,3.29765
1407.06,3.1939
1407.16,3.18181
1407.26,3.27874
1407.36,3.35265
1407.46,3.28069
1407.56,3.07976
1407.66,2.92773
1407.76,2.97235
1407.86,3.16172
1407.96,3.30499
1408.06,3.32233
1408.16,3.26755
1408.26,3.32813
1408.36,3.63295
1408.46,4.07655
1408.56,4.33911
1408.66,4.1515
1408.76,3.44263
1408.86,2.44228
1408.96,1.55037
1409.06,1.12666
1409.16,1.29366
1409.26,2.01947
1409.36,3.04799
1409.46,3.93435
1409.56,4.34372
1409.66,4.20693
1409.76,3.68925
1409.86,3.07246
1409.96,2.6085
1410.06,2.38071
1410.16,2.33732
1410.26,2.37487
1410.36,2.35002
1410.46,2.21413
1410.56,2.0495
1410.66,1.91097
1410.76,1.77248
1410.86,1.65044
1410.96,1.64054
1411.06,1.80184
1411.16,2.12162
1411.26,2.51103
1411.36,2.80886
1411.46,2.97095
1411.56,3.08272
1411.66,3.21963
1411.76,3.39772
1411.86,3.64827
1411.96,3.90488
1412.06,4.06181
1412.16,4.06111
1412.26,3.91694
1412.36,3.73399
1412.46,3.67476
1412.56,3.81123
1412.66,4.04959
1412.76,4.27519
1412.86,4.41844
1412.96,4.44526
1413.06,4.41163
1413.16,4.39629
1413.26,4.41085
1413.36,4.42951
1413.46,4.35751
1413.56,4.14356
1413.66,3.78943
1413.76,3.49688
1413.86,3.54227
1413.96,3.95621
1414.06,4.50295
1414.16,4.8374
1414.26,4.76161
1414.36,4.31931
1414.46,3.70091
1414.56,3.12437
1414.66,2.71617
1414.76,2.48514
1414.86,2.35682
1414.96,2.17792
1415.06,2.03638
1415.16,2.08448
1415.26,2.34571
1415.36,2.70064
1415.46,3.00126
1415.56,3.17954
1415.66,3.26397
1415.76,3.2447
1415.86,3.08237
1415.96,2.73289
1416.06,2.20096
1416.16,1.52496
1416.26,0.8378
1416.36,0.32531
1416.46,0.07005
1416.56,0.03107
1416.66,0.09138
1416.76,0.13306
1416.86,0.15176
1416.96,0.28289
1417.06,0.63682
1417.16,1.23745
1417.26,1.99788
1417.36,2.75952
1417.46,3.38958
1417.56,3.84043
1417.66,4.12508
1417.76,4.30429
1417.86,4.40348
1417.96,4.38595
1418.06,4.14544
1418.16,3.61655
1418.26,2.84412
1418.36,1.9769
1418.46,1.25202
1418.56,0.9182
1418.66,1.12287
1418.76,1.85901
1418.86,2.90207
1418.96,3.91602
1419.06,4.61351
1419.16,4.87939
1419.26,4.77468
1419.36,4.4572
1419.46,4.07176
1419.56,3.69006
1419.66,3.35009
1419.76,3.11981
1419.86,3.08774
1419.96,3.22625
1420.06,3.47834
1420.16,3.81756
1420.26,4.20101
1420.36,4.54617
1420.46,4.80732
1420.56,4.94497
1420.66,4.88712
1420.76,4.55215
1420.86,3.98777
1420.96,3.36865
1421.06,2.91772
1421.16,2.71794
1421.26,2.70203
1421.36,2.77272
1421.46,2.86587
1421.56,2.96145
1421.66,3.09217
1421.76,3.35892
1421.86,3.79166
1421.96,4.28113
1422.06,4.65301
1422.16,4.83301
1422.26,4.84043
1422.36,4.74829
1422.46,4.62209
1422.56,4.50806
1422.66,4.38075
1422.76,4.20718
1422.86,3.99939
1422.96,3.80193
1423.06,3.67133
1423.16,3.60479
1423.26,3.55196
1423.36,3.50873
1423.46,3.54592
1423.56,3.74849
1423.66,4.13122
1423.76,4.5764
1423.86,4.88377
1423.96,4.89537
1424.06,4.6278
1424.16,4.23162
1424.26,3.90647
1424.36,3.77969
1424.46,3.8326
1424.56,3.96329
1424.66,4.08365
1424.76,4.13448
1424.86,4.09628
1424.96,3.9719
1425.06,3.74141
1425.16,3.42276
1425.26,3.09864
1425.36,2.88668
1425.46,2.87552
1425.56,3.07844
1425.66,3.35595
1425.76,3.4998
1425.86,3.39664
1425.96,3.06048
1426.06,2.64923
1426.16,2.41451
1426.26,2.57199
1426.36,3.07459
1426.46,3.63602
1426.56,3.98312
1426.66,3.95573
1426.76,3.59047
1426.86,3.10966
1426.96,2.84233
1427.06,3.01298
1427.16,3.61214
1427.26,4.41431
1427.36,5.10118
1427.46,5.45808
1427.56,5.4564
1427.66,5.14297
1427.76,4.63838
1427.86,4.08658
1427.96,3.62756
1428.06,3.28755
1428.16,3.08236
1428.26,3.01252
1428.36,3.00345
1428.46,2.92672
1428.56,2.68794
1428.66,2.27234
1428.76,1.76062
1428.86,1.34509
1428.96,1.29744
1429.06,1.66701
1429.16,2.28033
1429.26,2.8531
1429.36,3.13473
1429.46,3.03563
1429.56,2.67971
1429.66,2.32058
1429.76,2.17559
1429.86,2.33271
1429.96,2.70585
1430.06,3.06853
1430.16,3.3273
1430.26,3.54401
1430.36,3.74203
1430.46,3.86782
1430.56,3.80898
1430.66,3.51433
1430.76,3.03352
1430.86,2.49235
1430.96,2.07318
1431.06,1.99049
1431.16,2.29382
1431.26,2.89012
1431.36,3.54938
1431.46,4.0525
1431.56,4.27333
1431.66,4.21568
1431.76,3.98467
1431.86,3.74968
1431.96,3.64952
1432.06,3.69507
1432.16,3.80012
1432.26,3.94884
1432.36,4.10598
1432.46,4.24396
1432.56,4.32555
1432.66,4.29145
1432.76,4.05062
1432.86,3.56766
1432.96,2.90557
1433.06,2.25662
1433.16,1.86637
1433.26,1.85199
1433.36,2.11121
1433.46,2.48103
1433.56,2.81873
1433.66,3.07421
1433.76,3.28793
1433.86,3.55105
1433.96,3.85718
1434.06,4.06587
1434.16,4.02659
1434.26,3.71931
1434.36,3.22736
1434.46,2.74358
1434.56,2.44809
1434.66,2.39856
1434.76,2.58928
1434.86,2.99214
1434.96,3.51195
1435.06,3.98683
1435.16,4.25787
1435.26,4.23521
1435.36,3.99217
1435.46,3.80867
1435.56,3.8662
1435.66,4.13581
1435.76,4.39159
1435.86,4.36683
1435.96,3.97014
1436.06,3.3547
1436.16,2.81108
1436.26,2.5885
1436.36,2.73209
1436.46,3.12857
1436.56,3.60264
1436.66,4.06716
1436.76,4.43756
1436.86,4.62241
1436.96,4.52963
1437.06,4.11802
1437.16,3.46325
1437.26,2.80361
1437.36,2.38226
1437.46,2.32068
1437.56,2.54477
1437.66,2.78868
1437.76,2.787
1437.86,2.45613
1437.96,1.91278
1438.06,1.43579
1438.16,1.30704
1438.26,1.64306
1438.36,2.25161
1438.46,2.7483
1438.56,2.8866
1438.66,2.63742
1438.76,2.16944
1438.86,1.69949
1438.96,1.36173
1439.06,1.19321
1439.16,1.19679
1439.26,1.3597
1439.36,1.62689
1439.46,1.97016
1439.56,2.37669
1439.66,2.72148
1439.76,2.92463
1439.86,3.04002
1439.96,3.1529
1440.06,3.36352
1440.16,3.75046
1440.26,4.22125
1440.36,4.61374
1440.46,4.76909
1440.56,4.60575
1440.66,4.20574
1440.76,3.78162
1440.86,3.49604
1440.96,3.37219
1441.06,3.33137
1441.16,3.2143
1441.26,2.88259
1441.36,2.41926
1441.46,1.95818
1441.56,1.57808
1441.66,1.32352
1441.76,1.22303
1441.86,1.32699
1441.96,1.67229
1442.06,2.16389
1442.16,2.58451
1442.26,2.76566
1442.36,2.66733
1442.46,2.37989
1442.56,2.13739
1442.66,2.22762
1442.76,2.70876
1442.86,3.37888
1442.96,3.94088
1443.06,4.18945
1443.16,4.14411
1443.26,4.00244
1443.36,3.94562
1443.46,4.02967
1443.56,4.18963
1443.66,4.31988
1443.76,4.33133
1443.86,4.27195
1443.96,4.29832
1444.06,4.41761
1444.16,4.54438
1444.26,4.56206
1444.36,4.40807
1444.46,4.15857
1444.56,3.99161
1444.66,3.99759
1444.76,4.09096
1444.86,4.10015
1444.96,3.94715
1445.06,3.65172
1445.16,3.26792
1445.26,2.79447
1445.36,2.21938
1445.46,1.59194
1445.56,1.00854
1445.66,0.56937
1445.76,0.34463
1445.86,0.3355
1445.96,0.43078
1446.06,0.53085
1446.16,0.715
1446.26,1.12582
1446.36,1.7875
1446.46,2.54662
1446.56,3.23309
1446.66,3.75994
1446.76,4.10032
1446.86,4.2678
1446.96,4.31174
1447.06,4.25952
1447.16,4.05181
1447.26,3.65033
1447.36,3.19731
1447.46,2.95401
1447.56,3.15121
1447.66,3.82933
1447.76,4.78472
1447.86,5.68575
1447.96,6.18016
1448.06,6.05649
1448.16,5.39013
1448.26,4.53459
1448.36,3.82173
1448.46,3.38909
1448.56,3.24719
1448.66,3.31971
1448.76,3.49468
1448.86,3.72543
1448.96,3.94308
1449.06,4.02361
1449.16,3.88763
1449.26,3.64184
1449.36,3.50821
1449.46,3.73328
1449.56,4.34653
1449.66,5.09133
1449.76,5.62081
1449.86,5.72632
1449.96,5.38366
1450.06,4.71806
1450.16,3.89417
1450.26,3.05892
1450.36,2.28051
1450.46,1.64351
1450.56,1.21357
1450.66,1.0737
1450.76,1.29875
1450.86,1.80494
1450.96,2.47769
1451.06,3.27686
1451.16,4.10276
1451.26,4.77683
1451.36,5.07054
1451.46,4.86105
1451.56,4.22847
1451.66,3.4785
1451.76,2.99463
1451.86,2.97017
1451.96,3.40836
1452.06,4.12791
1452.16,4.76102
1452.26,5.11038
1452.36,5.21122
1452.46,5.19166
1452.56,5.11808
1452.66,4.96138
1452.76,4.66736
1452.86,4.24278
1452.96,3.76873
1453.06,3.53443
1453.16,3.92942
1453.26,4.99794
1453.36,6.39221
1453.46,7.50046
1453.56,7.80985
1453.66,7.2435
1453.76,6.08637
1453.86,4.74894
1453.96,3.53881
1454.06,2.57603
1454.16,1.82803
1454.26,1.16235
1454.36,0.65864
1454.46,0.49269
1454.56,0.67689
1454.66,1.04494
1454.76,1.32583
1454.86,1.36331
1454.96,1.21955
1455.06,1.12407
1455.16,1.27953
1455.26,1.71596
1455.36,2.2518
1455.46,2.64262
1455.56,2.74507
1455.66,2.56462
1455.76,2.24636
1455.86,1.95913
1455.96,1.84676
1456.06,1.97871
1456.16,2.30665
1456.26,2.71678
1456.36,3.0736
1456.46,3.34078
1456.56,3.54972
1456.66,3.66843
1456.76,3.68097
1456.86,3.60427
1456.96,3.45636
1457.06,3.2375
1457.16,2.94133
1457.26,2.65532
1457.36,2.47296
1457.46,2.48967
1457.56,2.71675
1457.66,2.98588
1457.76,3.12409
1457.86,3.03056
1457.96,2.68094
1458.06,2.20351
1458.16,1.80526
1458.26,1.63647
1458.36,1.77006
1458.46,2.19449
1458.56,2.77741
1458.66,3.3423
1458.76,3.79648
1458.86,4.02764
1458.96,3.9218
1459.06,3.4851
1459.16,2.83184
1459.26,2.13642
1459.36,1.61486
1459.46,1.43918
1459.56,1.65051
1459.66,2.22813
1459.76,3.04232
1459.86,3.81275
1459.96,4.27978
1460.06,4.30489
1460.16,3.87931
1460.26,3.16097
1460.36,2.38007
1460.46,1.74007
1460.56,1.33248
1460.66,1.10666
1460.76,0.95067
1460.86,0.81238
1460.96,0.75417
1461.06,0.94422
1461.16,1.43444
1461.26,2.10817
1461.36,2.76367
1461.46,3.18452
1461.56,3.21118
1461.66,2.85841
1461.76,2.34915
1461.86,1.98157
1461.96,1.94966
1462.06,2.26661
1462.16,2.71925
1462.26,3.12829
1462.36,3.48133
1462.46,3.82033
1462.56,4.189
1462.66,4.6759
1462.76,5.23209
1462.86,5.62932
1462.96,5.66147
1463.06,5.2819
1463.16,4.5929
1463.26,3.77776
1463.36,3.01424
1463.46,2.39743
1463.56,2.00998
1463.66,1.95632
1463.76,2.20298
1463.86,2.61605
1463.96,3.06542
1464.06,3.41609
1464.16,3.5852
1464.26,3.63691
1464.36,3.72973
1464.46,3.92721
1464.56,4.14198
1464.66,4.20744
1464.76,3.98084
1464.86,3.4448
1464.96,2.74185
1465.06,2.10291
1465.16,1.77628
1465.26,1.91233
1465.36,2.44607
1465.46,3.15026
1465.56,3.77615
1465.66,4.09925
1465.76,4.01591
1465.86,3.5324
1465.96,2.78523
1466.06,1.99909
1466.16,1.39744
1466.26,1.08084
1466.36,1.04517
1466.46,1.26614
1466.56,1.65528
1466.66,2.0684
1466.76,2.39624
1466.86,2.60872
1466.96,2.72796
1467.06,2.79929
1467.16,2.88084
1467.26,3.04803
1467.36,3.33139
1467.46,3.65482
1467.56,3.84435
1467.66,3.79663
1467.76,3.48371
1467.86,2.99528
1467.96,2.54162
1468.06,2.35864
1468.16,2.5821
1468.26,3.16141
1468.36,3.84268
1468.46,4.32013
1468.56,4.4314
1468.66,4.17094
1468.76,3.63777
1468.86,3.06816
1468.96,2.67136
1469.06,2.47709
1469.16,2.40051
1469.26,2.36166
1469.36,2.31119
1469.46,2.25031
1469.56,2.23304
1469.66,2.2673
1469.76,2.30448
1469.86,2.35528
1469.96,2.42916
1470.06,2.49793
1470.16,2.57477
1470.26,2.70428
1470.36,2.86423
1470.46,2.99596
1470.56,3.01981
1470.66,2.87693
1470.76,2.60913
1470.86,2.32231
1470.96,2.09792
1471.06,1.96539
1471.16,2.02142
1471.26,2.35047
1471.36,2.83924
1471.46,3.32755
1471.56,3.72837
1471.66,3.97867
1471.76,4.07562
1471.86,4.04055
1471.96,3.90836
1472.06,3.7738
1472.16,3.69899
1472.26,3.61131
1472.36,3.37837
1472.46,2.97336
1472.56,2.48387
1472.66,1.97085
1472.76,1.5216
1472.86,1.25686
1472.96,1.2489
1473.06,1.53274
1473.16,2.02407
1473.26,2.58823
1473.36,3.12057
1473.46,3.4803
1473.56,3.6696
1473.66,3.86992
1473.76,4.17739
1473.86,4.51264
1473.96,4.64659
1474.06,4.38669
1474.16,3.68069
1474.26,2.74132
1474.36,1.9623
1474.46,1.64355
1474.56,1.82346
1474.66,2.32063
1474.76,2.86243
1474.86,3.34341
1474.96,3.80168
1475.06,4.18201
1475.16,4.27249
1475.26,3.92874
1475.36,3.1859
1475.46,2.24324
1475.56,1.46091
1475.66,1.18776
1475.76,1.47002
1475.86,2.06598
1475.96,2.64909
1476.06,2.9428
1476.16,2.85678
1476.26,2.49984
1476.36,2.02938
1476.46,1.61464
1476.56,1.45195
1476.66,1.63537
1476.76,2.06632
1476.86,2.55736
1476.96,2.89218
1477.06,2.93501
1477.16,2.69045
1477.26,2.27404
1477.36,1.86207
1477.46,1.62757
1477.56,1.61775
1477.66,1.74776
1477.76,1.94115
1477.86,2.15979
1477.96,2.37478
1478.06,2.5232
1478.16,2.52367
1478.26,2.34447
1478.36,2.00819
1478.46,1.60463
1478.56,1.29923
1478.66,1.24449
1478.76,1.52609
1478.86,2.07326
1478.96,2.69274
1479.06,3.1672
1479.16,3.31549
1479.26,3.08362
1479.36,2.60301
1479.46,2.14354
1479.56,1.96452
1479.66,2.11912
1479.76,2.48218
1479.86,2.86257
1479.96,3.08225
1480.06,3.13189
1480.16,3.12509
1480.26,3.18716
1480.36,3.36324
1480.46,3.60355
1480.56,3.79084
1480.66,3.81737
1480.76,3.77596
1480.86,3.95019
1480.96,4.47079
1481.06,5.29196
1481.16,6.14505
1481.26,6.70738
1481.36,6.78291
1481.46,6.34823
1481.56,5.53263
1481.66,4.6267
1481.76,3.9361
1481.86,3.62552
1481.96,3.59807
1482.06,3.74148
1482.16,3.91834
1482.26,3.9886
1482.36,3.84886
1482.46,3.46621
1482.56,2.93906
1482.66,2.44414
1482.76,2.11871
1482.86,2.05144
1482.96,2.27059
1483.06,2.76628
1483.16,3.4718
1483.26,4.22084
1483.36,4.81481
1483.46,5.12718
1483.56,5.13841
1483.66,4.84635
1483.76,4.29583
1483.86,3.61091
1483.96,2.93374
1484.06,2.40155
1484.16,2.12401
1484.26,2.10984
1484.36,2.25706
1484.46,2.37814
1484.56,2.26943
1484.66,1.8769
1484.76,1.31409
1484.86,0.76475
1484.96,0.36001
1485.06,0.17715
1485.16,0.20897
1485.26,0.37071
1485.36,0.59924
1485.46,0.90445
1485.56,1.32848
1485.66,1.91038
1485.76,2.58232
1485.86,3.22192
1485.96,3.69375
1486.06,3.85934
1486.16,3.66448
1486.26,3.23595
1486.36,2.81311
1486.46,2.6023
1486.56,2.66398
1486.66,2.85031
1486.76,2.94231
1486.86,2.87836
1486.96,2.76912
1487.06,2.79491
1487.16,3.10157
1487.26,3.65145
1487.36,4.17717
1487.46,4.37914
1487.56,4.11559
1487.66,3.45409
1487.76,2.59374
1487.86,1.81114
1487.96,1.28786
1488.06,1.06294
1488.16,1.08402
1488.26,1.20363
1488.36,1.31965
1488.46,1.49768
1488.56,1.83146
1488.66,2.35053
1488.76,2.96033
1488.86,3.4512
1488.96,3.58701
1489.06,3.28278
1489.16,2.70174
1489.26,2.14102
1489.36,1.90443
1489.46,2.04024
1489.56,2.28681
1489.66,2.35751
1489.76,2.15463
1489.86,1.72812
1489.96,1.26626
1490.06,0.98261
1490.16,0.93384
1490.26,1.01964
1490.36,1.07799
1490.46,0.98664
1490.56,0.81927
1490.66,0.81296
1490.76,1.10928
1490.86,1.65499
1490.96,2.27189
1491.06,2.73333
1491.16,2.82594
1491.26,2.52284
1491.36,1.9891
1491.46,1.44477
1491.56,1.03066
1491.66,0.75512
1491.76,0.56436
1491.86,0.4441
1491.96,0.43125
1492.06,0.5837
1492.16,0.87458
1492.26,1.23234
1492.36,1.61932
1492.46,2.03426
1492.56,2.46997
1492.66,2.93621
1492.76,3.37625
1492.86,3.68261
1492.96,3.7509
1493.06,3.56341
1493.16,3.27042
1493.26,3.07978
1493.36,3.06915
1493.46,3.14266
1493.56,3.12541
1493.66,2.93235
1493.76,2.55487
1493.86,2.12497
1493.96,1.85476
1494.06,1.80252
1494.16,1.90004
1494.26,1.99079
1494.36,1.97869
1494.46,1.92765
1494.56,1.94227
1494.66,2.14601
1494.76,2.66388
1494.86,3.41487
1494.96,4.13598
1495.06,4.578
1495.16,4.66621
1495.26,4.46201
1495.36,4.10863
1495.46,3.75358
1495.56,3.44552
1495.66,3.13603
1495.76,2.73297
1495.86,2.17115
1495.96,1.58005
1496.06,1.14158
1496.16,0.92871
1496.26,0.94199
1496.36,1.13426
1496.46,1.41897
1496.56,1.74229
1496.66,2.08711
1496.76,2.40423
1496.86,2.67253
1496.96,2.92284
1497.06,3.11978
1497.16,3.11173
